SKU_number	MarketingType	ReleaseYear	PurchaseAmt
3711036	Original	2016	57.91
2109111	Original	2013	4
1766214	New	2013	81.62
658109	Original	2013	4
1519322	Original	2015	24.44
2097819	Original	2014	0
1780903	New	2014	12.77
536401	Original	2013	25.99
866303	New	2013	4.04
2079687	New	2014	19.56
3553641	New	2013	46.34
872617	New	2014	30.02
537733	Original	2013	11.03
652345	New	2013	18.85
3815887	New	2014	40.58
1437642	New	2014	20.21
918071	Original	2013	26.86
1554372	New	2014	45.14
642615	New	2013	18.89
2051186	New	2013	8.30
619547	Original	2013	59.08
2051194	Original	2013	7.13
1453003	Original	2014	0
610338	New	2013	5.92
3516686	New	2016	47.10
644423	New	2013	57.62
1576500	Original	2013	11.34
903760	New	2014	6.12
913122	New	2014	24.43
867130	New	2014	58.14
540211	Original	2013	15.93
1629955	New	2014	44.73
3634717	Original	2016	34
2173794	New	2013	85.06
632063	Original	2013	6.98
639660	New	2013	10.40
1523953	New	2013	16.54
702515	Original	2013	11.5
867048	Original	2014	40.19
795505	Original	2014	7.59
2098139	New	2013	16.22
907880	New	2014	49.20
866651	New	2014	9.10
867752	New	2014	68.99
1829827	New	2014	24.89
1465866	Original	2014	47.86
1728746	New	2014	23.98
663964	New	2013	9.93
612454	Original	2013	51.99
1780002	New	2014	17.65
1861127	New	2014	11.28
861329	Original	2013	41.64
911750	Original	2014	39.52
1768038	New	2014	40.89
1455404	New	2014	0.00
2105382	New	2014	13.15
1958016	New	2013	12.73
663825	New	2013	171.10
619540	Original	2013	45.82
540721	New	2013	37.86
646060	New	2013	22.98
1925459	Original	2013	33.19
633765	Original	2013	23.68
690080	Original	2013	19.78
1523850	Original	2013	12.32
539474	Original	2013	12.18
3960172	New	2016	19.04
3463257	New	2015	217.97
2058450	Original	2014	8.61
630579	Original	2013	24.14
543919	Original	2013	7.12
1780900	New	2014	18.19
3803401	New	2016	27.19
663358	Original	2013	32.11
2085788	Original	2013	37.25
539376	New	2013	67.26
1989666	New	2014	30.70
2043298	Original	2013	10.1
2142909	Original	2014	53.98
3624908	Original	2016	16.08
1822753	New	2016	46.45
3809858	New	2016	15.23
1532293	New	2013	21.05
639723	New	2013	48.20
660772	New	2013	0.00
658181	New	2013	7.40
1552705	Original	2014	34.99
539026	Original	2013	58.96
2045213	New	2014	27.51
626622	Original	2013	18.75
1535766	Original	2013	22.11
2919581	Original	2015	0
3802434	New	2013	8.84
645183	Original	2013	14.05
914363	Original	2014	27.36
3578823	New	2014	36.25
2065771	Original	2014	17.37
3801483	New	2016	36.95
862451	Original	2015	48.85
1493956	New	2013	14.09
910899	New	2014	5.86
681204	Original	2013	4.69
1433573	New	2014	13.80
1969914	New	2014	16.05
2246789	Original	2014	18.86
862114	Original	2014	18.85
862191	New	2014	43.37
864976	Original	2013	25.99
892772	Original	2014	28.59
3756181	Original	2013	25.36
685914	Original	2013	13.66
544582	Original	2013	35.49
1526980	New	2014	22.58
2048990	New	2014	11.57
896899	Original	2014	41.94
1761556	Original	2014	15.48
3804707	New	2016	31.83
2133079	New	2014	16.53
2066283	New	2013	8.00
619961	Original	2013	49.68
2106865	New	2014	45.12
3775873	Original	2016	22.29
1735508	Original	2014	19.17
896856	New	2014	8.78
915695	New	2014	24.25
1463461	New	2014	49.02
3800130	Original	2014	28.98
3725946	New	2014	22.77
1918572	Original	2014	6.11
867697	Original	2013	19.6
685904	Original	2013	17.87
544396	New	2013	26.19
1779517	Original	2014	13.92
1738066	New	2013	32.86
643560	Original	2013	46.44
1675211	Original	2014	12.75
1932806	New	2013	11.64
544490	New	2013	47.82
612287	New	2014	94.92
3800058	New	2013	18.42
1737127	New	2015	29.88
1633886	Original	2013	16.04
900477	Original	2014	59.59
684160	New	2013	14.18
3468005	New	2016	45.96
2043789	New	2013	16.15
664688	New	2013	19.71
657980	New	2013	27.77
894882	Original	2014	25.69
909125	Original	2013	39.04
870310	New	2013	25.44
902483	New	2014	106.96
908130	New	2013	34.27
864941	Original	2014	25.34
1543767	Original	2013	54.98
1476332	Original	2014	21.07
862024	New	2014	38.79
540752	Original	2013	7.16
2109180	Original	2014	13.98
867300	New	2014	19.17
611928	Original	2013	23.24
2033051	Original	2014	23.99
896731	Original	2015	173.3
2164838	Original	2013	18.97
1932560	Original	2013	4
1918527	New	2014	11.30
1749464	Original	2014	7.95
1768429	Original	2013	27.82
3745814	New	2016	19.85
880578	New	2014	45.44
646842	Original	2013	8.15
2051817	New	2014	42.38
538886	New	2013	44.99
1544369	Original	2014	36.64
543693	Original	2013	48.5
1660706	New	2013	29.64
649456	Original	2013	161.37
872078	New	2013	44.35
642082	Original	2013	55.62
1479569	Original	2014	17.28
1784078	New	2014	0.00
1517489	Original	2014	23.5
664111	Original	2014	58.99
1891042	New	2013	43.28
866437	Original	2014	7.5
612658	New	2013	44.15
876455	Original	2013	34.89
1833885	Original	2013	11.11
743715	Original	2014	41.93
2089392	Original	2013	39.14
664268	New	2013	28.14
544319	Original	2013	53.94
2104970	New	2013	39.15
652251	New	2013	13.58
1508890	New	2014	4.08
861748	Original	2013	40.73
1982597	Original	2014	46.48
2087720	Original	2014	18.97
871034	New	2014	22.76
867796	New	2014	62.89
895199	Original	2013	29.49
1891103	Original	2013	26.44
1604696	Original	2013	5.93
1928926	Original	2013	30.84
902360	Original	2014	8.94
2109149	New	2014	11.66
3800167	New	2013	12.22
867800	New	2014	13.18
632060	Original	2013	11.37
911901	New	2013	5.21
1942940	New	2014	4.91
2151704	Original	2013	19.24
2089768	Original	2013	19.69
1767848	Original	2014	38.97
3511131	New	2013	25.58
2168830	Original	2014	23.99
610347	New	2013	52.07
2089017	New	2013	5.23
1814908	Original	2014	9.96
616443	New	2013	34.84
535010	Original	2013	8.82
1536580	Original	2014	10.29
862120	New	2014	38.90
866938	Original	2014	89
611750	New	2013	60.04
1437389	Original	2014	15.46
2105938	Original	2014	19.62
544982	Original	2013	35.29
890874	Original	2014	0
537718	New	2013	28.49
1938650	Original	2014	9.26
1567334	New	2014	16.04
869287	Original	2014	17.78
1937512	Original	2014	0
1506864	New	2013	0.00
1492942	Original	2014	36.79
2169120	New	2014	16.57
688504	Original	2013	21.18
904080	Original	2014	68.99
544653	Original	2013	10.8
1438486	Original	2014	55.69
535087	Original	2013	24.6
681617	Original	2013	21.12
864700	Original	2014	7.28
865375	Original	2013	0
616444	Original	2013	13.96
625867	Original	2013	18.19
879871	Original	2013	88.99
657859	New	2013	17.89
1815352	Original	2014	9.98
678853	Original	2013	4
544265	New	2013	5.80
902429	New	2014	4.51
642015	New	2013	0.00
920946	New	2014	11.16
652202	Original	2014	29.47
3823265	Original	2015	28.99
1519145	New	2014	25.68
639675	Original	2013	53.77
632017	New	2013	9.14
1935466	New	2013	16.39
2204370	New	2013	38.05
544749	Original	2013	32.94
2082728	New	2014	21.64
881412	Original	2015	51.98
610321	New	2013	22.10
663676	Original	2013	7.32
2039144	New	2013	13.00
1471249	Original	2014	26.24
1958122	Original	2014	9.87
1943462	Original	2013	5.98
2028684	New	2014	16.57
540754	New	2013	24.01
655032	New	2013	40.84
1517395	New	2014	0.00
1741518	Original	2013	17.53
702361	Original	2013	9.89
1783289	Original	2013	10.98
867826	Original	2014	44.03
870238	New	2014	30.84
1762514	New	2013	23.54
2283598	Original	2013	0
544274	Original	2013	17.31
1494783	Original	2013	8.4
3803600	New	2014	34.18
924412	Original	2015	43.28
638021	Original	2013	0
858283	New	2014	47.04
612373	New	2013	0.00
622212	New	2013	14.43
658003	Original	2013	34.71
861508	New	2013	36.27
861765	New	2013	15.72
892973	New	2014	26.22
536399	Original	2013	18.98
2087667	Original	2014	14.97
614473	Original	2013	41.05
1768378	Original	2014	26.99
622218	Original	2013	21.99
612610	Original	2014	0
1964510	Original	2014	21.57
1630880	New	2014	37.40
1450625	New	2014	51.37
663208	Original	2013	22.94
1783596	New	2013	38.72
3733744	Original	2014	50.15
652203	New	2014	136.18
2108823	Original	2013	16.32
3752474	New	2016	33.78
2090127	Original	2014	19.44
1464016	New	2015	31.76
1942544	New	2014	17.27
878504	New	2014	56.34
899168	Original	2014	11.2
1943089	New	2014	10.35
540671	Original	2013	45.13
663209	New	2013	29.19
2115617	New	2014	69.64
540779	New	2013	20.61
889185	Original	2015	48.98
1822805	New	2014	11.17
1724568	New	2014	20.67
646964	Original	2013	28.49
1996706	Original	2014	43.99
2027813	New	2014	24.85
2110027	Original	2014	13.13
1679843	New	2013	14.46
663200	Original	2013	4
1830069	New	2013	0.00
684120	Original	2013	6.24
3809880	New	2016	13.91
905243	Original	2014	43.99
635574	New	2013	43.81
867170	New	2014	29.22
1779998	New	2014	18.60
1455597	Original	2015	51.98
1942281	Original	2013	8.09
664783	New	2013	8.81
902586	Original	2014	27.61
1780851	New	2014	4.20
688490	Original	2013	16.49
1490559	Original	2013	29.79
862248	Original	2014	24.1
862169	Original	2014	34.23
2105766	Original	2014	25.56
867853	Original	2014	15.98
917903	New	2014	179.82
2105032	New	2013	21.52
886934	New	2013	60.55
1479866	Original	2014	15.49
864747	Original	2014	53.43
3798067	New	2013	28.56
2106031	New	2014	4.02
534726	New	2013	34.26
644499	Original	2013	19.21
865457	New	2014	5.44
1473854	Original	2014	20.22
753565	Original	2014	26.45
652282	New	2013	46.42
652394	Original	2013	16.34
876849	Original	2014	56.08
1519104	Original	2013	0
3731029	Original	2013	43.98
2166076	New	2013	14.79
1696956	Original	2014	15.71
1954131	Original	2014	14.42
1760451	Original	2014	21.98
632052	Original	2013	28.21
2097696	New	2014	20.36
3513227	New	2015	44.91
644480	New	2013	8.75
612703	Original	2013	0
1464567	Original	2014	12.43
1932530	Original	2014	16.06
702515	Original	2013	11.98
881373	New	2014	39.29
1612139	Original	2013	13.95
632047	Original	2013	17.11
898689	New	2014	36.51
1565309	Original	2014	4.06
1598380	New	2013	13.43
634682	New	2013	15.79
683595	Original	2013	4
867889	Original	2014	75.03
636939	New	2013	5.18
862382	Original	2014	38.99
2098876	Original	2014	42.74
682548	Original	2013	15.46
905534	New	2014	33.73
655249	Original	2013	58.84
2094390	Original	2014	17.53
902149	Original	2014	23.33
875250	Original	2014	45.81
879933	New	2014	44.23
680395	Original	2013	9.91
1494962	New	2014	9.99
909905	Original	2014	39.98
3486526	Original	2016	33.5
652254	Original	2013	76.47
2105004	New	2013	21.75
2082063	Original	2014	33.69
870093	New	2014	26.60
2287680	Original	2014	0
658051	Original	2013	18.34
3694494	New	2016	8.09
866690	New	2014	36.67
663831	Original	2013	34.57
544359	Original	2013	11.24
878495	Original	2013	7.27
3638408	Original	2014	32.52
2073624	New	2013	31.92
2157861	New	2014	25.85
609928	New	2013	37.14
1964473	Original	2014	15.29
1924446	New	2014	29.97
2015311	New	2014	13.27
1655922	Original	2013	6.17
1466382	New	2014	23.83
867052	New	2014	54.99
664275	New	2013	6.55
892653	Original	2013	42.44
2096792	New	2014	17.89
905528	Original	2014	0
687946	Original	2013	14.44
895194	Original	2014	47.16
1697039	Original	2014	4.63
1505782	New	2013	4.08
622208	Original	2013	34.04
612077	New	2013	15.35
663502	New	2013	61.49
921237	Original	2013	8.05
2089578	Original	2014	37.19
3473429	New	2016	0.00
1716692	Original	2013	16.65
528152	New	2013	4.18
544677	New	2013	11.31
2111667	Original	2014	60.65
913137	Original	2014	12.98
3751576	Original	2013	20.18
2009714	New	2014	6.66
639642	New	2013	17.88
1954190	New	2015	31.02
906994	New	2013	14.14
866757	Original	2014	46.45
1942828	New	2014	6.25
2168897	Original	2013	46.99
2028283	New	2014	24.77
626614	New	2013	16.22
858238	Original	2013	27.81
1684098	New	2014	11.67
862383	Original	2014	10.18
864725	Original	2013	42.94
2085924	Original	2013	40.88
2095816	Original	2014	41.5
691479	Original	2013	19.2
663293	New	2013	0.00
1829685	Original	2014	18.69
867898	Original	2014	47.9
2159441	Original	2014	15.82
1946635	Original	2014	0
866662	New	2014	22.74
1833253	Original	2014	22.21
864578	Original	2014	16.44
906975	Original	2014	14.39
918031	New	2014	4.37
1926858	Original	2013	10.09
626652	Original	2013	8.58
624667	Original	2013	9.08
1991628	New	2013	26.46
902134	Original	2014	40.16
1486751	New	2013	35.21
3634290	New	2016	17.16
911581	Original	2014	43.51
887465	New	2015	55.06
862092	Original	2014	24.67
1682607	Original	2014	13.96
2096782	Original	2014	17.45
866657	New	2014	18.61
543928	New	2013	11.87
477875	New	2014	10.20
1741420	Original	2013	33.94
1942700	Original	2013	14.27
612481	New	2014	38.90
529432	Original	2013	58.91
544552	Original	2013	4.73
644351	New	2013	52.21
2105386	New	2014	28.45
791007	Original	2013	0
3717566	Original	2016	5.44
867819	New	2014	49.35
867055	Original	2014	29.09
1455577	Original	2015	0
2164087	New	2013	39.77
902064	Original	2013	42.84
1778801	New	2013	7.65
642001	New	2013	50.72
1918566	New	2014	6.81
706214	Original	2014	33.99
686575	New	2013	26.54
2100133	Original	2013	19.9
2079667	Original	2013	19.02
1684340	New	2014	22.98
2066856	New	2014	40.38
2015757	Original	2013	14.63
690691	Original	2013	19.99
911816	New	2013	24.68
3643555	New	2014	24.12
689050	Original	2013	17.8
898723	Original	2014	4
3775891	New	2016	20.07
1890877	Original	2013	20.94
910765	Original	2015	12.3
3576756	New	2014	15.96
2098011	Original	2014	27.47
867002	New	2014	24.82
862288	New	2014	34.46
545442	Original	2013	16.58
2007245	New	2013	13.74
652448	Original	2013	26.97
2087626	Original	2014	13.79
548694	New	2014	5.11
2027594	Original	2014	17.13
684113	Original	2013	14.89
2288192	New	2014	0.00
2153172	Original	2014	33.53
1696768	Original	2014	0
546136	Original	2013	53.98
544414	New	2013	37.37
1957104	Original	2013	17.87
878644	Original	2014	33.99
1473641	Original	2014	40.37
906798	Original	2014	72.53
658083	Original	2013	15.94
865541	Original	2013	15.05
2105239	New	2014	8.51
1952383	New	2013	60.37
866988	Original	2014	33.99
3583761	New	2016	33.51
543999	Original	2013	41.32
3791937	New	2013	21.54
862190	New	2014	41.08
690449	Original	2013	7.34
895033	New	2014	145.28
652317	Original	2013	7.43
1483842	New	2014	26.61
862147	Original	2014	19.63
2020602	Original	2014	18.95
1779576	New	2014	24.38
1822513	Original	2014	59.55
1437287	New	2014	9.55
652281	New	2013	19.74
1937487	New	2014	6.21
2082624	Original	2014	51.94
1758413	New	2013	17.32
652359	New	2013	13.99
892981	Original	2014	17.38
2029109	New	2013	17.68
618376	New	2013	5.75
772934	New	2013	9.31
1701653	New	2014	38.67
3473076	New	2014	12.80
869704	Original	2014	28.34
1830001	Original	2015	49.23
1834693	Original	2014	10.48
861331	New	2013	32.53
864587	New	2014	48.80
867688	Original	2013	23.45
644466	New	2013	44.29
630492	New	2013	52.14
1943658	Original	2014	0
1557877	Original	2014	46.57
1936380	New	2014	46.63
538889	Original	2013	20.79
529976	New	2013	4.94
2166619	New	2013	4.29
1455888	Original	2015	28.21
1936284	Original	2013	36.74
1455916	New	2014	34.48
1526788	Original	2013	11.74
867605	Original	2014	46.08
680051	New	2013	5.22
2108710	New	2014	7.23
867450	New	2014	39.59
3830126	Original	2016	84.97
545948	New	2013	57.90
612373	Original	2013	9.73
1938719	Original	2014	7.98
898839	Original	2014	51.95
1455678	New	2014	115.66
3468868	New	2014	27.53
861199	Original	2013	8.79
861840	Original	2013	15.26
1780673	New	2014	45.97
660649	Original	2013	5.94
716390	Original	2013	75.14
1957310	New	2014	5.38
3598557	New	2016	33.26
1679845	New	2014	4.93
867696	New	2014	45.85
2022160	New	2013	39.57
2098013	Original	2014	48.98
2109099	Original	2014	0
1938657	New	2013	20.57
866978	New	2014	44.27
2109815	New	2014	21.07
1780886	Original	2014	0
2098022	Original	2014	4
2175423	New	2014	37.62
576047	Original	2013	6.19
539862	New	2013	4.48
911588	New	2013	8.64
867392	New	2014	27.85
528384	New	2013	53.72
1506864	New	2013	12.14
1778325	Original	2014	14.67
1477999	Original	2014	34.01
624643	New	2013	0.00
2167087	New	2014	16.92
1575457	New	2014	28.54
535971	Original	2013	37.15
924468	New	2014	52.99
865461	New	2014	13.82
867632	New	2014	38.46
2103466	New	2014	0.00
1989643	Original	2014	23.2
544669	New	2013	52.18
611795	Original	2014	58.88
881478	New	2014	21.30
1487950	Original	2014	29.93
2023108	New	2013	40.28
1595628	Original	2014	19.97
1480584	Original	2013	47.23
906715	Original	2014	23.98
2203748	New	2013	5.85
2091010	New	2013	72.50
1523711	New	2013	14.79
1717975	Original	2013	28.53
867306	Original	2014	22.34
2098009	New	2014	0.00
689277	New	2013	20.78
553274	New	2013	9.36
612581	Original	2013	48.63
2048988	Original	2013	7.11
924435	New	2014	53.20
867405	Original	2014	28.98
867159	New	2014	43.59
893020	New	2014	18.88
612599	Original	2013	8.03
545659	New	2013	54.91
1939150	Original	2014	56.13
660712	Original	2013	30.94
1814911	New	2014	12.42
658040	Original	2013	36.25
867004	New	2013	34.17
1492061	New	2013	15.31
629123	New	2013	7.22
541017	Original	2013	29.32
1780850	New	2014	4.59
1437660	Original	2014	13.21
646947	Original	2013	21.98
540994	Original	2013	33.69
690980	Original	2013	31.74
1826404	Original	2014	17.99
266275	New	2013	46.33
912344	Original	2014	8.81
2117016	Original	2013	16.19
2285509	New	2014	0.00
1855485	New	2014	4.18
540701	New	2013	25.61
533286	New	2013	8.70
655127	New	2013	23.33
2165921	New	2014	26.24
868439	Original	2014	38.14
1939063	New	2013	24.37
1508688	New	2014	5.02
3946178	New	2013	25.37
1433945	New	2014	17.68
2151620	New	2014	39.32
867507	New	2014	110.50
612095	New	2014	11.04
2042050	New	2013	7.33
610386	Original	2013	50.77
3513272	New	2016	30.49
1627815	Original	2014	14.89
660869	Original	2013	26.34
877440	Original	2015	30.98
2135147	New	2013	14.79
3960101	Original	2016	12.92
645600	Original	2014	54.21
663316	Original	2013	17.7
678140	New	2013	4.74
1496907	New	2013	31.09
1702625	Original	2014	18.95
2113709	Original	2013	4.97
2043318	New	2014	18.40
868270	New	2014	95.63
664604	Original	2013	42.67
909154	New	2014	27.99
673921	Original	2013	20.97
610338	Original	2013	9.9
892837	New	2014	33.52
683051	Original	2013	12.63
1814614	New	2013	5.35
1757039	Original	2014	24.49
625612	Original	2013	0
2165693	New	2014	4.34
1855486	Original	2014	0
624655	Original	2013	52.79
1437306	New	2013	9.01
1780835	New	2014	53.47
898952	New	2013	44.93
1455708	Original	2014	0
1724542	New	2014	34.89
2024065	New	2013	5.93
1866770	New	2014	40.03
747905	Original	2014	20.16
657994	Original	2013	19.85
644481	Original	2013	22.98
1866788	New	2014	11.04
1932765	Original	2013	5.14
612534	Original	2013	15.64
913760	Original	2014	253.05
2028937	Original	2014	10.98
525609	New	2013	47.84
664657	Original	2013	28.15
2027586	Original	2014	29.99
1518836	Original	2014	13.94
1705441	Original	2014	4
1633886	Original	2013	13.94
2266068	New	2013	37.66
2153788	Original	2013	15.74
686543	Original	2014	10.94
1753564	New	2013	27.21
686566	New	2013	20.44
1942903	New	2014	7.25
546753	Original	2013	46.88
903644	New	2014	10.21
3739136	Original	2016	10.99
2104956	Original	2013	23.98
1493080	New	2014	24.61
2011348	New	2013	9.09
869038	Original	2013	22.12
1946438	Original	2013	19.19
